Epoch,AvgPSNR,Loss_G,loss_D,loss_P
87,13.67680153750527,0.05560507997870445,1.5458039045333862,0.07357977330684662
88,13.733610868748519,0.07416245341300964,1.8708360195159912,0.07754772156476974
89,13.77673776108039,0.06031559035181999,1.4032632112503052,0.07742349058389664
90,13.7296500987858,0.07586750388145447,1.7587544918060303,0.07263064384460449
91,13.75503865444728,0.0606364831328392,1.4887580871582031,0.07249815762042999
92,13.782518864952923,0.04479816555976868,1.5298359394073486,0.07498180866241455
93,13.954320948836484,0.09142690896987915,1.5271146297454834,0.0670481026172638
94,13.954375678801917,0.0706273764371872,1.757787823677063,0.07381688058376312
95,14.010276491129332,0.06405554711818695,1.6826449632644653,0.0742948055267334
96,14.097931571499258,0.08903239667415619,1.5442469120025635,0.07663002610206604
97,14.086080477783183,0.044720470905303955,1.636911392211914,0.07175804674625397
98,14.177267135561031,0.06300266832113266,1.583419680595398,0.06622260808944702
99,14.269497031381926,0.09120537340641022,1.0559921264648438,0.07514265924692154
100,14.35682687706798,0.1164957731962204,2.156421661376953,0.07083240896463394
101,14.413534089022146,0.20399470627307892,1.2795860767364502,0.07585009932518005
102,14.546677844667943,0.15505635738372803,1.8699270486831665,0.07409127056598663
103,14.620157331847295,0.09699273109436035,2.0451090335845947,0.07581721246242523
104,14.634541727340807,0.10958413779735565,1.4763500690460205,0.07043448090553284
105,14.65384903789985,0.0785287618637085,1.6015353202819824,0.07519391179084778
106,14.669719046946295,0.06014465540647507,1.625645637512207,0.07403603196144104
107,14.673485899582252,0.06757482141256332,1.5859479904174805,0.07786473631858826
108,14.685962172320343,0.06575097888708115,1.643449068069458,0.07410326600074768
109,14.685449715699438,0.06313923746347427,1.8273820877075195,0.0761077031493187
110,14.693478930774189,0.06513159722089767,1.5456581115722656,0.07665013521909714
111,14.691707487933778,0.07391345500946045,1.8322277069091797,0.07821323722600937
112,14.691700955531543,0.067328080534935,1.5762989521026611,0.07283468544483185
113,14.697869707942296,0.05356856435537338,1.6709119081497192,0.07315832376480103
114,14.70031192086037,0.04929856210947037,1.6429250240325928,0.0780327320098877
115,14.691029921206106,0.04898448288440704,1.5528364181518555,0.07745517045259476
116,14.69256676589925,0.05158215016126633,1.6570162773132324,0.0749245434999466
117,14.699190883253168,0.06684749573469162,1.5123629570007324,0.06737622618675232
118,14.696217923303056,0.057149481028318405,1.5905544757843018,0.0684327706694603
119,14.69840946574117,0.05272727459669113,1.4701766967773438,0.07302127033472061
120,14.697743866474621,0.056292131543159485,1.638245701789856,0.0780305489897728
121,14.696564403438842,0.061187319457530975,1.4364453554153442,0.07015904784202576
122,14.697183117498312,0.05525242164731026,1.6575398445129395,0.07386580109596252
123,14.702125785356191,0.06741317361593246,1.3904259204864502,0.07201661169528961
124,14.706511891537406,0.125520259141922,1.9939775466918945,0.07271522283554077
125,14.705150340752645,0.08982358872890472,1.6067752838134766,0.06870497763156891
126,14.702234145120686,0.05604732036590576,1.3562506437301636,0.06872095167636871
127,14.699419019698228,0.056421712040901184,1.7155332565307617,0.07176648080348969
128,14.699531616025086,0.05716792494058609,1.67832350730896,0.07497331500053406
129,14.70134535961127,0.05687374621629715,1.4982070922851562,0.07113537192344666
130,14.703631233150041,0.06462236493825912,1.6364457607269287,0.07427351176738739
131,14.703337931981597,0.05303269997239113,1.4580351114273071,0.07410071790218353
132,14.707660605071432,0.05150747671723366,1.3648874759674072,0.07039384543895721
133,14.700635043813563,0.052116189152002335,1.5891133546829224,0.07489220798015594
134,14.704206051750207,0.04630957916378975,1.5220016241073608,0.06989747285842896
135,14.70441878676003,0.04039634391665459,1.3957111835479736,0.07577233761548996
136,14.70711288558217,0.05216962471604347,1.696048378944397,0.07052355259656906
137,14.707536449915624,0.06188783422112465,1.4066641330718994,0.06963211297988892
138,14.701586668491522,0.05493233725428581,1.4606667757034302,0.07136745750904083
139,14.702239835566738,0.045545876026153564,1.5145014524459839,0.0742742270231247
140,14.696834019178791,0.040597233921289444,1.3944270610809326,0.07205618917942047
141,14.707241022640991,0.05258553475141525,1.6079597473144531,0.07211331278085709
142,14.704304046173531,0.054760128259658813,1.4402326345443726,0.07307449728250504
143,14.704377420957575,0.042951516807079315,1.3319987058639526,0.07000221312046051
144,14.705820983887614,0.04623624309897423,1.4916777610778809,0.07185298204421997
145,14.709040821283262,0.057122260332107544,1.5245277881622314,0.07000651955604553
146,14.698464673694518,0.04546962305903435,1.4957919120788574,0.07552538067102432
147,14.70688548524844,0.050190750509500504,1.6328420639038086,0.07325281202793121
148,14.70591730209234,0.04952126741409302,1.4974005222320557,0.07282212376594543
149,14.704857011161096,0.045709218829870224,1.3475041389465332,0.07398657500743866
150,14.707214732685285,0.06476852297782898,1.6661121845245361,0.07372494041919708
151,14.705284843655708,0.05484258383512497,1.4520127773284912,0.07169455289840698
152,14.704262851809107,0.045733701437711716,1.4300014972686768,0.07777057588100433
153,14.705858527697242,0.04074212908744812,1.5935842990875244,0.07305549085140228
154,14.709282342449814,0.043486397713422775,1.5664883852005005,0.07206409424543381
155,14.703824495355667,0.05816318839788437,1.2350214719772339,0.07162177562713623
156,14.706174502699142,0.05160539224743843,1.7776098251342773,0.0739682987332344
157,14.70554164335333,0.06585928052663803,1.5975086688995361,0.07148563861846924
158,14.709799778345303,0.05467080697417259,1.4206151962280273,0.0730479508638382
159,14.700239983983195,0.05625401437282562,1.5457534790039062,0.07053793966770172
160,14.705403653953457,0.04586505889892578,1.394458532333374,0.07251162081956863
161,14.706327798281787,0.051234859973192215,1.5672974586486816,0.0737847089767456
162,14.708977745119883,0.0448012575507164,1.5045132637023926,0.07023780047893524
163,14.713522244605933,0.04001893848180771,1.4475810527801514,0.07419341802597046
164,14.704120805769168,0.04834333062171936,1.4706836938858032,0.06970630586147308
165,14.706703246699417,0.03586765006184578,1.5636708736419678,0.07326944917440414
166,14.6997291839155,0.039750490337610245,1.4223828315734863,0.07056696712970734
167,14.705474980584299,0.04961847513914108,1.4662697315216064,0.07210136950016022
168,14.705500650633548,0.044867902994155884,1.4802463054656982,0.07532995194196701
169,14.70128083050991,0.04470634460449219,1.4227277040481567,0.07228827476501465
170,14.701526842729017,0.04087056964635849,1.4612778425216675,0.07168211787939072
171,14.698696767787178,0.037079039961099625,1.3448948860168457,0.07434923946857452
172,14.701005204896942,0.07201668620109558,1.6667711734771729,0.0763116329908371
173,14.70588085278665,0.04516163468360901,1.4470429420471191,0.06706713140010834
174,14.704923725426838,0.0396202951669693,1.3347361087799072,0.07381106913089752
175,14.708925227965668,0.08029316365718842,1.8996977806091309,0.07326361536979675
176,14.70562654554067,0.08856415748596191,1.3122258186340332,0.07184935361146927
177,14.703256285589699,0.04658481106162071,1.415832757949829,0.078859344124794
178,14.7110166891283,0.04543847218155861,1.6429131031036377,0.07085957378149033
179,14.709128476091246,0.05182667821645737,1.3609495162963867,0.07022257149219513
180,14.70844825901682,0.053313903510570526,1.2975809574127197,0.06873315572738647
181,14.708373370487674,0.04217085242271423,1.4354758262634277,0.07095149159431458
182,14.704452214710466,0.039162736386060715,1.4193072319030762,0.07332988828420639
183,14.709133899433922,0.04074358940124512,1.500103235244751,0.07506825029850006
184,14.70390888239302,0.04101259261369705,1.3628661632537842,0.06659253686666489
185,14.706347981979501,0.04460093006491661,1.5088765621185303,0.07294300198554993
186,14.706944710051038,0.0524454265832901,1.1764838695526123,0.0716433972120285
187,14.707585029175885,0.05046308785676956,1.5925368070602417,0.07392527908086777
188,14.708139741386548,0.05012906342744827,1.3354542255401611,0.07202064990997314
189,14.707036923092254,0.04074108600616455,1.397558331489563,0.07560913264751434
190,14.708137354983407,0.04239025339484215,1.4879424571990967,0.06910565495491028
191,14.707542674013009,0.038939327001571655,1.2503716945648193,0.0697847306728363
192,14.706562501553607,0.049604013562202454,1.5362887382507324,0.07552723586559296
193,14.708826062075358,0.03914058580994606,1.4485366344451904,0.07397544384002686
194,14.712226201599947,0.037820205092430115,1.4273741245269775,0.07172645628452301
195,14.706779202555312,0.04711810126900673,1.4226455688476562,0.06956162303686142
196,14.710686479843345,0.03539922088384628,1.4002408981323242,0.0718981921672821
197,14.710300364520448,0.03605420142412186,1.369659423828125,0.07131215929985046
198,14.708455924280571,0.03557607904076576,1.4245383739471436,0.06956323236227036
199,14.70413157466473,0.05254436284303665,1.594794750213623,0.07248087227344513
200,14.701948902728835,0.04919283837080002,1.3553410768508911,0.07185196876525879
