Iteration,Loss_G,loss_D,loss_P
1,"(23.47632070217139,)",0.5344594717025757,10.387593269348145,0.5883150696754456
2,"(23.47632070217139,)",0.9502689838409424,7.804543972015381,0.1584577113389969
3,"(23.47632070217139,)",0.7014805674552917,5.438231468200684,0.1028149425983429
4,"(23.47632070217139,)",0.7857538461685181,4.29530668258667,0.09506497532129288
5,"(23.47632070217139,)",0.2957364618778229,4.0203776359558105,0.09596129506826401
6,"(23.47632070217139,)",0.34220314025878906,3.444127082824707,0.0827421247959137
7,"(23.47632070217139,)",0.31319087743759155,2.774325132369995,0.06913544982671738
8,"(23.47632070217139,)",0.2604998052120209,2.392967700958252,0.06299501657485962
9,"(23.47632070217139,)",0.25512373447418213,2.241391181945801,0.053039826452732086
10,"(23.47632070217139,)",0.2455390989780426,2.141010046005249,0.05252479016780853
11,"(23.47632070217139,)",0.22981446981430054,2.2337539196014404,0.06567828357219696
12,"(23.47632070217139,)",0.2233825922012329,2.4144082069396973,0.07934103906154633
13,"(23.47632070217139,)",0.2204883098602295,1.9927055835723877,0.05407487601041794
14,"(23.47632070217139,)",0.2191988229751587,1.8688982725143433,0.050468750298023224
15,"(23.47632070217139,)",0.2175861895084381,1.7367098331451416,0.039312899112701416
16,"(23.47632070217139,)",0.214319109916687,1.716691493988037,0.04219866544008255
17,"(23.47632070217139,)",0.20889797806739807,1.6606401205062866,0.03647111356258392
18,"(23.47632070217139,)",0.21103376150131226,1.5095272064208984,0.031146066263318062
19,"(23.47632070217139,)",0.21338139474391937,1.4833548069000244,0.032454490661621094
20,"(23.47632070217139,)",0.20505549013614655,1.4991817474365234,0.030738627538084984
21,"(23.47632070217139,)",0.2077750563621521,1.3850754499435425,0.028583966195583344
22,"(23.47632070217139,)",0.20845025777816772,1.4092622995376587,0.030041957274079323
23,"(23.47632070217139,)",0.2073000818490982,1.3856041431427002,0.02919955365359783
24,"(23.47632070217139,)",0.21044939756393433,1.326143741607666,0.02968786284327507
25,"(23.47632070217139,)",0.2135356366634369,1.3892117738723755,0.029805805534124374
26,"(23.47632070217139,)",0.2103259116411209,1.31013023853302,0.03446350619196892
27,"(23.47632070217139,)",0.21188442409038544,1.6242687702178955,0.04850602149963379
28,"(23.47632070217139,)",0.2088579684495926,1.6977072954177856,0.05587382987141609
29,"(23.47632070217139,)",0.2128022462129593,1.3462111949920654,0.03710372373461723
30,"(23.47632070217139,)",0.21303801238536835,1.4201112985610962,0.031346313655376434
31,"(23.47632070217139,)",0.20881110429763794,1.2308520078659058,0.03191471844911575
32,"(23.47632070217139,)",0.21522775292396545,1.3246747255325317,0.02801714651286602
33,"(23.47632070217139,)",0.2106761634349823,1.2048990726470947,0.027063172310590744
34,"(23.47632070217139,)",0.20928910374641418,1.222372055053711,0.02753954753279686
35,"(23.47632070217139,)",0.2084396779537201,1.2316149473190308,0.026463503018021584
36,"(23.47632070217139,)",0.20805001258850098,1.1092500686645508,0.023249881342053413
37,"(23.47632070217139,)",0.20553570985794067,1.240265130996704,0.028798816725611687
38,"(23.47632070217139,)",0.2042759358882904,1.1671897172927856,0.026918483898043633
39,"(23.47632070217139,)",0.2134244441986084,1.2359007596969604,0.02835475467145443
40,"(23.47632070217139,)",0.20780417323112488,1.1191647052764893,0.025074174627661705
41,"(23.47632070217139,)",0.21001066267490387,1.1024768352508545,0.027535509318113327
42,"(23.47632070217139,)",0.21846146881580353,1.2630621194839478,0.02472555637359619
43,"(23.47632070217139,)",0.21952876448631287,1.0643644332885742,0.026329584419727325
44,"(23.47632070217139,)",0.22207510471343994,1.1735060214996338,0.025593241676688194
45,"(23.47632070217139,)",0.21587389707565308,1.1016994714736938,0.02673513814806938
46,"(23.47632070217139,)",0.20992211997509003,1.0526962280273438,0.026970602571964264
47,"(23.47632070217139,)",0.2180640697479248,1.2071032524108887,0.024927182123064995
48,"(23.47632070217139,)",0.22493864595890045,1.1602635383605957,0.030551094561815262
49,"(23.47632070217139,)",0.22592300176620483,0.9831335544586182,0.028951464220881462
50,"(23.47632070217139,)",0.24693173170089722,1.4687871932983398,0.036647096276283264
51,"(23.47632070217139,)",0.2551692724227905,1.5064785480499268,0.05088845267891884
52,"(23.47632070217139,)",0.22263172268867493,1.252190351486206,0.04428863897919655
53,"(23.47632070217139,)",0.25269007682800293,1.3897966146469116,0.03152577206492424
54,"(23.47632070217139,)",0.23909807205200195,1.212303638458252,0.02940940670669079
55,"(23.47632070217139,)",0.21836039423942566,0.9241205453872681,0.023797733709216118
56,"(23.47632070217139,)",0.23146967589855194,1.1632320880889893,0.025885315611958504
57,"(23.47632070217139,)",0.21191810071468353,1.1358463764190674,0.024809569120407104
58,"(23.47632070217139,)",0.21413299441337585,0.9966216683387756,0.026283299550414085
59,"(23.47632070217139,)",0.21619245409965515,1.0919737815856934,0.026546798646450043
60,"(23.47632070217139,)",0.21022698283195496,1.1246087551116943,0.026260562241077423
61,"(23.47632070217139,)",0.21178604662418365,0.9664145708084106,0.023732898756861687
62,"(23.47632070217139,)",0.20753705501556396,1.0450184345245361,0.026045503094792366
63,"(23.47632070217139,)",0.21050958335399628,1.096553087234497,0.026871779933571815
64,"(23.47632070217139,)",0.20949837565422058,1.0139745473861694,0.024989206343889236
65,"(23.47632070217139,)",0.2076023817062378,1.0178124904632568,0.02584644965827465
66,"(23.47632070217139,)",0.2097037136554718,1.1429340839385986,0.028215570375323296
67,"(23.47632070217139,)",0.2110927850008011,0.9644411206245422,0.022782515734434128
68,"(23.47632070217139,)",0.20965361595153809,0.9221047759056091,0.02372090145945549
69,"(23.47632070217139,)",0.21361306309700012,1.0763546228408813,0.0240152757614851
70,"(23.47632070217139,)",0.21519896388053894,1.0555295944213867,0.028106246143579483
71,"(23.47632070217139,)",0.20858880877494812,0.8956599235534668,0.02281671203672886
72,"(23.47632070217139,)",0.21298158168792725,1.0591492652893066,0.024012163281440735
73,"(23.47632070217139,)",0.21429239213466644,0.9555895328521729,0.02271343022584915
74,"(23.47632070217139,)",0.2037072628736496,0.9091175198554993,0.02391010895371437
75,"(23.47632070217139,)",0.21859368681907654,1.082950234413147,0.02645402029156685
76,"(23.47632070217139,)",0.209636390209198,1.0214359760284424,0.024088578298687935
77,"(23.47632070217139,)",0.2080647051334381,0.8679776191711426,0.022716423496603966
78,"(23.47632070217139,)",0.21560800075531006,0.970678448677063,0.023350350558757782
79,"(23.47632070217139,)",0.2142968773841858,0.9967224597930908,0.023961180821061134
80,"(23.47632070217139,)",0.20776569843292236,0.9182852506637573,0.024034664034843445
81,"(23.47632070217139,)",0.2122238576412201,0.9014360904693604,0.023003827780485153
82,"(23.47632070217139,)",0.2108287811279297,1.1432167291641235,0.02536837011575699
83,"(23.47632070217139,)",0.2312672734260559,0.9029911756515503,0.026104263961315155
84,"(23.47632070217139,)",0.23226770758628845,0.8512077331542969,0.022001175209879875
85,"(23.47632070217139,)",0.21790193021297455,1.1921653747558594,0.02477848529815674
86,"(23.47632070217139,)",0.24310605227947235,0.8518217206001282,0.025373846292495728
87,"(23.47632070217139,)",0.23251163959503174,0.8058153986930847,0.02481190487742424
88,"(23.47632070217139,)",0.24102938175201416,1.4257843494415283,0.024035131558775902
89,"(23.47632070217139,)",0.32220566272735596,0.8014311194419861,0.024216512218117714
90,"(23.47632070217139,)",0.25269314646720886,0.6969341039657593,0.02572985365986824
91,"(23.47632070217139,)",0.31327348947525024,1.6065402030944824,0.024944327771663666
92,"(23.47632070217139,)",0.4175603687763214,0.9156596064567566,0.02498459815979004
93,"(23.47632070217139,)",0.22418513894081116,0.6241329908370972,0.023480530828237534
94,"(23.47632070217139,)",0.39424315094947815,1.412329077720642,0.024715952575206757
95,"(23.47632070217139,)",0.34894445538520813,1.1022272109985352,0.02525464817881584
96,"(23.47632070217139,)",0.2358565479516983,0.6678316593170166,0.023266728967428207
97,"(23.47632070217139,)",0.31436827778816223,0.9988575577735901,0.022917240858078003
98,"(23.47632070217139,)",0.22529706358909607,1.2082936763763428,0.02889823727309704
99,"(23.47632070217139,)",0.2414756566286087,0.8047410249710083,0.025139668956398964
100,"(23.47632070217139,)",0.23933857679367065,0.80977463722229,0.021300047636032104
101,"(23.47632070217139,)",0.21614161133766174,1.063644289970398,0.0254600141197443
102,"(23.47632070217139,)",0.21553120017051697,0.8918704986572266,0.024995040148496628
103,"(23.47632070217139,)",0.2134104073047638,0.838017463684082,0.023088976740837097
104,"(23.47632070217139,)",0.21248787641525269,0.9772605895996094,0.02484230324625969
105,"(23.47632070217139,)",0.2119986116886139,0.9156895875930786,0.024872969835996628
106,"(23.47632070217139,)",0.20426350831985474,0.8844172954559326,0.02496514841914177
107,"(23.47632070217139,)",0.2051999866962433,0.9620821475982666,0.024223094806075096
108,"(23.47632070217139,)",0.21327289938926697,0.9215320348739624,0.024598130956292152
109,"(23.47632070217139,)",0.21126188337802887,0.7857116460800171,0.022767048329114914
110,"(23.47632070217139,)",0.21599528193473816,0.9087033271789551,0.024244725704193115
111,"(23.47632070217139,)",0.2145545780658722,0.9819188117980957,0.025921158492565155
112,"(23.47632070217139,)",0.21534687280654907,0.7952984571456909,0.022967414930462837
113,"(23.47632070217139,)",0.22659248113632202,0.8064038753509521,0.022786792367696762
114,"(23.47632070217139,)",0.2152368128299713,0.9418126344680786,0.02168944664299488
115,"(23.47632070217139,)",0.22699691355228424,0.8837870359420776,0.024620510637760162
116,"(23.47632070217139,)",0.21805191040039062,0.7388473749160767,0.02252844162285328
117,"(23.47632070217139,)",0.2275015413761139,0.929763674736023,0.02103385701775551
118,"(23.47632070217139,)",0.23025700449943542,0.8638032674789429,0.021661382168531418
119,"(23.47632070217139,)",0.222178652882576,0.7007928490638733,0.02393021434545517
120,"(23.47632070217139,)",0.2399451583623886,0.980440080165863,0.025696944445371628
121,"(23.47632070217139,)",0.22342175245285034,0.9738110303878784,0.02421148493885994
122,"(23.47632070217139,)",0.2301986813545227,0.7623690962791443,0.023840397596359253
123,"(23.47632070217139,)",0.226215660572052,0.8383615016937256,0.023858709260821342
124,"(23.47632070217139,)",0.22005993127822876,0.9860782623291016,0.02352394163608551
125,"(23.47632070217139,)",0.23820360004901886,0.877720832824707,0.026725325733423233
126,"(23.47632070217139,)",0.22949481010437012,0.7319109439849854,0.022862639278173447
127,"(23.47632070217139,)",0.23028340935707092,1.050728678703308,0.024883469566702843
128,"(23.47632070217139,)",0.24585993587970734,0.9101884365081787,0.026151176542043686
129,"(23.47632070217139,)",0.2298838198184967,0.6870174407958984,0.023036768659949303
130,"(23.47632070217139,)",0.2540883421897888,0.9193284511566162,0.02295595593750477
131,"(23.47632070217139,)",0.24005383253097534,0.913438081741333,0.023989036679267883
132,"(23.47632070217139,)",0.22029270231723785,0.7041172981262207,0.023713400587439537
133,"(23.47632070217139,)",0.24783319234848022,0.8876563310623169,0.025357719510793686
134,"(23.47632070217139,)",0.22858452796936035,0.9299020767211914,0.02426869049668312
135,"(23.47632070217139,)",0.2413208782672882,0.7824630737304688,0.026674043387174606
136,"(23.47632070217139,)",0.2530380189418793,0.923747181892395,0.03133871406316757
137,"(23.47632070217139,)",0.23326155543327332,1.308424949645996,0.042016785591840744
138,"(23.47632070217139,)",0.23664778470993042,1.169479489326477,0.03528646379709244
139,"(23.47632070217139,)",0.21819375455379486,1.054754376411438,0.03426550328731537
140,"(23.47632070217139,)",0.23409217596054077,1.311966896057129,0.034677788615226746
141,"(23.47632070217139,)",0.22096815705299377,1.5334782600402832,0.045771077275276184
142,"(23.47632070217139,)",0.21670180559158325,1.2118369340896606,0.042983535677194595
143,"(23.47632070217139,)",0.2457726150751114,1.4442635774612427,0.043140459805727005
144,"(23.47632070217139,)",0.2205672562122345,1.1716043949127197,0.028487056493759155
145,"(23.47632070217139,)",0.22512252628803253,0.7894542217254639,0.02490001544356346
146,"(23.47632070217139,)",0.23825451731681824,0.9418187737464905,0.025850936770439148
147,"(23.47632070217139,)",0.21445341408252716,1.1384795904159546,0.0250812079757452
148,"(23.47632070217139,)",0.24599197506904602,0.7683418393135071,0.024715565145015717
149,"(23.47632070217139,)",0.23481428623199463,0.6679831743240356,0.02228175848722458
150,"(23.47632070217139,)",0.2529464364051819,1.2181684970855713,0.02222374454140663
151,"(23.47632070217139,)",0.3032611906528473,0.8378932476043701,0.024057520553469658
152,"(23.47632070217139,)",0.21852661669254303,0.6629109382629395,0.02601531520485878
153,"(23.47632070217139,)",0.3580372929573059,1.3300918340682983,0.02549538016319275
154,"(23.47632070217139,)",0.33936187624931335,0.9394079446792603,0.025169380009174347
155,"(23.47632070217139,)",0.22743725776672363,0.6243221759796143,0.025033216923475266
156,"(23.47632070217139,)",0.34247905015945435,1.102677345275879,0.02400725707411766
157,"(23.47632070217139,)",0.27527305483818054,0.9605982303619385,0.025199297815561295
158,"(23.47632070217139,)",0.2468530684709549,0.6026601791381836,0.021319285035133362
159,"(23.47632070217139,)",0.27281731367111206,0.8928595781326294,0.023595627397298813
160,"(23.47632070217139,)",0.23695635795593262,0.8902983069419861,0.022891152650117874
161,"(23.47632070217139,)",0.23966652154922485,0.7910505533218384,0.026412880048155785
162,"(23.47632070217139,)",0.24848800897598267,0.8252219557762146,0.024433964863419533
163,"(23.47632070217139,)",0.24167999625205994,0.833562970161438,0.02242405340075493
164,"(23.47632070217139,)",0.23826275765895844,0.7686278820037842,0.02414982207119465
165,"(23.47632070217139,)",0.23092955350875854,0.8582576513290405,0.025403466075658798
166,"(23.47632070217139,)",0.23859399557113647,0.7836582660675049,0.021834345534443855
167,"(23.47632070217139,)",0.24385038018226624,0.7457330226898193,0.022035641595721245
168,"(23.47632070217139,)",0.23889291286468506,0.7688946723937988,0.02341345138847828
169,"(23.47632070217139,)",0.24257296323776245,0.827431321144104,0.02452695369720459
170,"(23.47632070217139,)",0.2465050220489502,0.7852795124053955,0.022073879837989807
171,"(23.47632070217139,)",0.25088566541671753,0.7609363794326782,0.024012552574276924
172,"(23.47632070217139,)",0.24892696738243103,0.7645474672317505,0.022764503955841064
173,"(23.47632070217139,)",0.2400544285774231,0.7633693218231201,0.02152734436094761
174,"(23.47632070217139,)",0.24536386132240295,0.8130295872688293,0.025603296235203743
175,"(23.47632070217139,)",0.24065950512886047,0.7804154753684998,0.023863796144723892
176,"(23.47632070217139,)",0.2470560371875763,0.7841378450393677,0.022608822211623192
177,"(23.47632070217139,)",0.2385541796684265,0.7537405490875244,0.022672653198242188
178,"(23.47632070217139,)",0.24450534582138062,0.6840529441833496,0.021184591576457024
179,"(23.47632070217139,)",0.25117751955986023,0.7676525115966797,0.023051099851727486
180,"(23.47632070217139,)",0.24379819631576538,0.7430774569511414,0.022191639989614487
181,"(23.47632070217139,)",0.24714389443397522,0.7488884925842285,0.025275949388742447
182,"(23.47632070217139,)",0.2501961886882782,0.781532883644104,0.023883869871497154
183,"(23.47632070217139,)",0.25118786096572876,0.8113826513290405,0.024020960554480553
184,"(23.47632070217139,)",0.2526066303253174,0.6378200054168701,0.021612346172332764
185,"(23.47632070217139,)",0.25892943143844604,0.7693775296211243,0.023742470890283585
186,"(23.47632070217139,)",0.25653672218322754,0.8287395238876343,0.025303266942501068
187,"(23.47632070217139,)",0.26295000314712524,0.6904492378234863,0.022491252049803734
188,"(23.47632070217139,)",0.258906751871109,0.6497762203216553,0.021212894469499588
189,"(23.47632070217139,)",0.2508108615875244,0.8637322187423706,0.023497315123677254
190,"(23.47632070217139,)",0.2612559199333191,0.6768698692321777,0.02168244495987892
191,"(23.47632070217139,)",0.2508297562599182,0.6421302556991577,0.02336345613002777
192,"(23.47632070217139,)",0.27018415927886963,0.885674238204956,0.022121600806713104
193,"(23.47632070217139,)",0.28662270307540894,0.7576029300689697,0.02324078604578972
194,"(23.47632070217139,)",0.25783902406692505,0.5242704749107361,0.022627893835306168
195,"(23.47632070217139,)",0.3019188642501831,1.0427076816558838,0.026354027912020683
196,"(23.47632070217139,)",0.2964363694190979,0.8042584657669067,0.024152245372533798
197,"(23.47632070217139,)",0.2553679347038269,0.5537612438201904,0.023805512115359306
198,"(23.47632070217139,)",0.31527695059776306,0.9838746786117554,0.023205900564789772
199,"(23.47632070217139,)",0.29243192076683044,0.7722405195236206,0.022608445957303047
200,"(23.47632070217139,)",0.26647642254829407,0.5311857461929321,0.02163960225880146
201,"(23.47632070217139,)",0.2994896471500397,0.8944215774536133,0.02383791282773018
202,"(23.47632070217139,)",0.2732122540473938,0.8002502918243408,0.025294411927461624
203,"(23.47632070217139,)",0.2512098550796509,0.625272274017334,0.023895926773548126
204,"(23.47632070217139,)",0.27249473333358765,0.8439463376998901,0.02412409335374832
205,"(23.47632070217139,)",0.2712429165840149,0.7176003456115723,0.022860484197735786
206,"(23.47632070217139,)",0.2585783302783966,0.6046630144119263,0.022338751703500748
207,"(23.47632070217139,)",0.2577405273914337,0.7654011249542236,0.022438952699303627
208,"(23.47632070217139,)",0.26527076959609985,0.7167366147041321,0.02033039927482605
209,"(23.47632070217139,)",0.2601426839828491,0.6236043572425842,0.021107129752635956
210,"(23.47632070217139,)",0.2561410069465637,0.839103639125824,0.02477124333381653
211,"(23.47632070217139,)",0.26435500383377075,0.6873518228530884,0.02168804034590721
212,"(23.47632070217139,)",0.2550015449523926,0.6395385265350342,0.023125089704990387
213,"(23.47632070217139,)",0.2673357129096985,0.8117015361785889,0.022800974547863007
214,"(23.47632070217139,)",0.26915740966796875,0.6678529381752014,0.021266508847475052
215,"(23.47632070217139,)",0.2558368444442749,0.6491968035697937,0.02232484146952629
216,"(23.47632070217139,)",0.2650240957736969,0.8040750622749329,0.02261044830083847
217,"(23.47632070217139,)",0.26671481132507324,0.7028884887695312,0.023966357111930847
218,"(23.47632070217139,)",0.2546704411506653,0.7068486213684082,0.024686720222234726
219,"(23.47632070217139,)",0.25888681411743164,0.8635534048080444,0.02493220940232277
220,"(23.47632070217139,)",0.2608252763748169,0.6726711988449097,0.02511577308177948
221,"(23.47632070217139,)",0.2577795684337616,0.7297784090042114,0.02450888231396675
222,"(23.47632070217139,)",0.2540653645992279,0.7214514017105103,0.02283792570233345
223,"(23.47632070217139,)",0.2559555768966675,0.6492692232131958,0.023015763610601425
224,"(23.47632070217139,)",0.25520291924476624,0.7129622101783752,0.024224143475294113
225,"(23.47632070217139,)",0.2512494623661041,0.7008481621742249,0.02396148070693016
226,"(23.47632070217139,)",0.25274354219436646,0.7038434743881226,0.02255180850625038
227,"(23.47632070217139,)",0.24850472807884216,0.6619247198104858,0.023467544466257095
228,"(23.47632070217139,)",0.2514723539352417,0.7132484912872314,0.025315802544355392
229,"(23.47632070217139,)",0.2490571290254593,0.737333357334137,0.025750737637281418
230,"(23.47632070217139,)",0.25388920307159424,0.71448814868927,0.023622944951057434
231,"(23.47632070217139,)",0.24593651294708252,0.6750211715698242,0.024400006979703903
232,"(23.47632070217139,)",0.24163728952407837,0.7326170206069946,0.02191300317645073
233,"(23.47632070217139,)",0.24735307693481445,0.6676577925682068,0.024788986891508102
234,"(23.47632070217139,)",0.24157148599624634,0.7779413461685181,0.0218991506844759
235,"(23.47632070217139,)",0.2464613914489746,0.687044620513916,0.023125059902668
236,"(23.47632070217139,)",0.24357342720031738,0.6745432615280151,0.02148117870092392
237,"(23.47632070217139,)",0.23867058753967285,0.7528714537620544,0.023744268342852592
238,"(23.47632070217139,)",0.24437466263771057,0.6156522035598755,0.02204396016895771
239,"(23.47632070217139,)",0.2315012812614441,0.7672094106674194,0.022528499364852905
240,"(23.47632070217139,)",0.23845916986465454,0.6969027519226074,0.024350788444280624
241,"(23.47632070217139,)",0.2383188009262085,0.7276347875595093,0.02241591550409794
242,"(23.47632070217139,)",0.23089046776294708,0.6630243062973022,0.021606750786304474
243,"(23.47632070217139,)",0.22880405187606812,0.7120190858840942,0.023260531947016716
244,"(23.47632070217139,)",0.22613781690597534,0.6879482269287109,0.024182133376598358
245,"(23.47632070217139,)",0.2050573229789734,0.8618297576904297,0.021901963278651237
246,"(23.47632070217139,)",0.2343090921640396,0.5440448522567749,0.021625149995088577
247,"(23.47632070217139,)",0.2508426904678345,1.0332149267196655,0.02438008040189743
248,"(23.47632070217139,)",0.30079761147499084,0.6499979496002197,0.019995421171188354
249,"(23.47632070217139,)",0.2953091263771057,0.4883125126361847,0.01955959014594555
250,"(23.47632070217139,)",0.29268819093704224,1.284968376159668,0.022757742553949356
251,"(23.47632070217139,)",0.4392606019973755,0.5887539982795715,0.022115645930171013
252,"(23.47632070217139,)",0.2425723373889923,0.48712706565856934,0.022552795708179474
253,"(23.47632070217139,)",0.30047985911369324,1.2120591402053833,0.022179462015628815
254,"(23.47632070217139,)",0.3524061441421509,0.662710428237915,0.020734574645757675
255,"(23.47632070217139,)",0.22626614570617676,0.5895169377326965,0.02157524600625038
256,"(23.47632070217139,)",0.2791218161582947,0.8744420409202576,0.02452632412314415
257,"(23.47632070217139,)",0.2532890737056732,0.7452046871185303,0.022431444376707077
258,"(23.47632070217139,)",0.22128790616989136,0.6276620626449585,0.022697005420923233
259,"(23.47632070217139,)",0.21161577105522156,0.7497422099113464,0.02292657643556595
260,"(23.47632070217139,)",0.2124210000038147,0.7846851944923401,0.020747769623994827
261,"(23.47632070217139,)",0.23806992173194885,0.7160258293151855,0.023829028010368347
262,"(23.47632070217139,)",0.22773343324661255,0.7320497632026672,0.02221434935927391
263,"(23.47632070217139,)",0.20458373427391052,0.7370426058769226,0.022504176944494247
264,"(23.47632070217139,)",0.20863807201385498,0.602441668510437,0.02010817639529705
265,"(23.47632070217139,)",0.2214641273021698,0.8646741509437561,0.023723293095827103
266,"(23.47632070217139,)",0.23634570837020874,0.6708893179893494,0.023473110049962997
267,"(23.47632070217139,)",0.19135448336601257,0.6620780825614929,0.021602142602205276
268,"(23.47632070217139,)",0.22876450419425964,0.6645231246948242,0.018397588282823563
269,"(23.47632070217139,)",0.18435251712799072,0.7570703029632568,0.019924573600292206
270,"(23.47632070217139,)",0.16615501046180725,0.6948638558387756,0.020346254110336304
271,"(23.47632070217139,)",0.2338845431804657,0.719419002532959,0.022781047970056534
272,"(23.47632070217139,)",0.18147911131381989,0.7862468957901001,0.019670290872454643
273,"(23.47632070217139,)",0.16888314485549927,0.771522045135498,0.021338973194360733
274,"(23.47632070217139,)",0.15125568211078644,0.6039213538169861,0.01949816569685936
275,"(23.47632070217139,)",0.19850307703018188,1.0073014497756958,0.020778317004442215
276,"(23.47632070217139,)",0.2207522988319397,0.7046236991882324,0.018206942826509476
