Iteration,Loss_G,loss_D,loss_P
1,"(19.235612720948854,)",0.804156482219696,15.457239151000977,1.6398614645004272
2,"(19.235612720948854,)",0.5208620429039001,11.809395790100098,1.1317815780639648
3,"(19.235612720948854,)",0.25539642572402954,9.787251472473145,0.2948938012123108
4,"(19.235612720948854,)",0.2296738177537918,7.553535461425781,0.10328423976898193
5,"(19.235612720948854,)",0.335521399974823,5.613137245178223,0.06733034551143646
6,"(19.235612720948854,)",0.33811163902282715,4.623709201812744,0.0684080496430397
7,"(19.235612720948854,)",0.3490263521671295,3.683676242828369,0.05788927152752876
8,"(19.235612720948854,)",0.2831251919269562,3.306312322616577,0.07506894320249557
9,"(19.235612720948854,)",0.2676631212234497,3.3825769424438477,0.09148544818162918
10,"(19.235612720948854,)",0.2613394260406494,2.648498058319092,0.057316720485687256
11,"(19.235612720948854,)",0.23477131128311157,2.368396043777466,0.047895029187202454
12,"(19.235612720948854,)",0.22095125913619995,2.224677085876465,0.04275062307715416
13,"(19.235612720948854,)",0.22427722811698914,2.009488582611084,0.03715363144874573
14,"(19.235612720948854,)",0.22423650324344635,2.0655951499938965,0.04994192719459534
15,"(19.235612720948854,)",0.22234602272510529,1.920418620109558,0.041342586278915405
16,"(19.235612720948854,)",0.22534671425819397,2.0081920623779297,0.05879369378089905
17,"(19.235612720948854,)",0.2168240249156952,2.1382579803466797,0.06578657776117325
18,"(19.235612720948854,)",0.22104166448116302,1.873072862625122,0.0543835274875164
19,"(19.235612720948854,)",0.21617111563682556,1.6516615152359009,0.03376196324825287
20,"(19.235612720948854,)",0.22123932838439941,1.538828730583191,0.03323807567358017
21,"(19.235612720948854,)",0.21730737388134003,1.537011742591858,0.03144221752882004
22,"(19.235612720948854,)",0.2089192271232605,1.4937036037445068,0.030859699472784996
23,"(19.235612720948854,)",0.20773908495903015,1.3539272546768188,0.02826249971985817
24,"(19.235612720948854,)",0.21251720190048218,1.5074193477630615,0.03364880755543709
25,"(19.235612720948854,)",0.20856811106204987,1.3439857959747314,0.029224803671240807
26,"(19.235612720948854,)",0.20592918992042542,1.3051408529281616,0.02878545969724655
27,"(19.235612720948854,)",0.2128905951976776,1.3900058269500732,0.029551416635513306
28,"(19.235612720948854,)",0.20614708960056305,1.2120975255966187,0.026587238535284996
29,"(19.235612720948854,)",0.21719610691070557,1.2679473161697388,0.02981635555624962
30,"(19.235612720948854,)",0.2111242711544037,1.393507957458496,0.030194615945219994
31,"(19.235612720948854,)",0.2189195305109024,1.1703953742980957,0.027601059526205063
32,"(19.235612720948854,)",0.2279282659292221,1.2225757837295532,0.02105593867599964
33,"(19.235612720948854,)",0.22881117463111877,1.2024648189544678,0.029247410595417023
34,"(19.235612720948854,)",0.21824431419372559,1.1965625286102295,0.02529281936585903
35,"(19.235612720948854,)",0.2205781489610672,1.2355269193649292,0.028714338317513466
36,"(19.235612720948854,)",0.2162114679813385,1.2890998125076294,0.029878349974751472
37,"(19.235612720948854,)",0.21356314420700073,1.1140644550323486,0.030054522678256035
38,"(19.235612720948854,)",0.2206701934337616,1.3006364107131958,0.029289381578564644
39,"(19.235612720948854,)",0.21754033863544464,1.0532242059707642,0.025867527350783348
40,"(19.235612720948854,)",0.22073327004909515,1.0858869552612305,0.025731949135661125
41,"(19.235612720948854,)",0.22687560319900513,1.2467551231384277,0.025326918810606003
42,"(19.235612720948854,)",0.24348203837871552,1.108454704284668,0.0325666107237339
43,"(19.235612720948854,)",0.24016082286834717,1.0536603927612305,0.025357959792017937
44,"(19.235612720948854,)",0.21800845861434937,1.304529070854187,0.02549690566956997
45,"(19.235612720948854,)",0.2412790209054947,0.8445878624916077,0.02404101938009262
46,"(19.235612720948854,)",0.27433016896247864,1.2434595823287964,0.03270719572901726
47,"(19.235612720948854,)",0.2391379475593567,1.1857664585113525,0.02554459683597088
48,"(19.235612720948854,)",0.23710063099861145,0.962559700012207,0.029651440680027008
49,"(19.235612720948854,)",0.2361803650856018,1.082832932472229,0.027687782421708107
50,"(19.235612720948854,)",0.21028202772140503,1.1581299304962158,0.026346608996391296
51,"(19.235612720948854,)",0.21682533621788025,0.8959605693817139,0.02579214796423912
52,"(19.235612720948854,)",0.21663440763950348,0.9704837203025818,0.02241338975727558
53,"(19.235612720948854,)",0.21217840909957886,1.117734670639038,0.025303788483142853
54,"(19.235612720948854,)",0.211563378572464,0.7814554572105408,0.021223964169621468
55,"(19.235612720948854,)",0.2211776077747345,1.0101683139801025,0.02634630911052227
56,"(19.235612720948854,)",0.20049893856048584,1.0107252597808838,0.01962556131184101
57,"(19.235612720948854,)",0.21552272140979767,0.8834679126739502,0.030965758487582207
58,"(19.235612720948854,)",0.2347429394721985,1.1658282279968262,0.03216657042503357
59,"(19.235612720948854,)",0.2145809531211853,1.2063645124435425,0.0293759573251009
60,"(19.235612720948854,)",0.21574370563030243,0.8045252561569214,0.027938788756728172
61,"(19.235612720948854,)",0.2546916902065277,1.208913803100586,0.02591918408870697
62,"(19.235612720948854,)",0.23335768282413483,0.9346733689308167,0.027547845616936684
63,"(19.235612720948854,)",0.21637842059135437,0.7854732871055603,0.024292536079883575
64,"(19.235612720948854,)",0.2446102797985077,1.1649055480957031,0.02428002841770649
65,"(19.235612720948854,)",0.24308748543262482,0.7377654314041138,0.023881986737251282
66,"(19.235612720948854,)",0.22309823334217072,0.7521299123764038,0.02739880420267582
67,"(19.235612720948854,)",0.24114802479743958,1.503633737564087,0.024285880848765373
68,"(19.235612720948854,)",0.37697070837020874,0.7723167538642883,0.02847925014793873
69,"(19.235612720948854,)",0.3422878384590149,0.6040596961975098,0.024481477215886116
70,"(19.235612720948854,)",0.3486507534980774,1.8049601316452026,0.030327536165714264
71,"(19.235612720948854,)",0.5037379860877991,0.8865007162094116,0.023885156959295273
72,"(19.235612720948854,)",0.24773173034191132,0.5075237154960632,0.025772957131266594
73,"(19.235612720948854,)",0.46790140867233276,1.2819163799285889,0.023936064913868904
74,"(19.235612720948854,)",0.36349257826805115,1.0404456853866577,0.025743117555975914
75,"(19.235612720948854,)",0.24838972091674805,0.5965398550033569,0.023306895047426224
76,"(19.235612720948854,)",0.29049035906791687,0.9491262435913086,0.028864288702607155
77,"(19.235612720948854,)",0.23502281308174133,0.922125518321991,0.02380216121673584
78,"(19.235612720948854,)",0.22494572401046753,0.7368438243865967,0.027754323557019234
79,"(19.235612720948854,)",0.22844849526882172,0.7459628582000732,0.02401774376630783
80,"(19.235612720948854,)",0.22240862250328064,0.7669906616210938,0.022228451445698738
81,"(19.235612720948854,)",0.21847999095916748,0.6972304582595825,0.023819617927074432
82,"(19.235612720948854,)",0.226995587348938,0.7232755422592163,0.020313942804932594
83,"(19.235612720948854,)",0.23386400938034058,0.7472304105758667,0.023244813084602356
84,"(19.235612720948854,)",0.21074047684669495,0.6263805031776428,0.02026256173849106
85,"(19.235612720948854,)",0.2406332790851593,0.759155809879303,0.022926321253180504
86,"(19.235612720948854,)",0.24384291470050812,0.7640577554702759,0.0251575019210577
87,"(19.235612720948854,)",0.23757416009902954,0.6295018792152405,0.021854810416698456
88,"(19.235612720948854,)",0.25143954157829285,0.7431520223617554,0.02544376812875271
89,"(19.235612720948854,)",0.23742204904556274,0.6999341249465942,0.021210694685578346
90,"(19.235612720948854,)",0.246211439371109,0.6459590196609497,0.023036986589431763
91,"(19.235612720948854,)",0.2330842912197113,0.6391346454620361,0.01998378522694111
92,"(19.235612720948854,)",0.24518412351608276,0.6500824689865112,0.01801151968538761
93,"(19.235612720948854,)",0.23007142543792725,0.7869387865066528,0.019200440496206284
94,"(19.235612720948854,)",0.22050578892230988,0.5461888909339905,0.014811202883720398
95,"(19.235612720948854,)",0.2351105958223343,0.7492271065711975,0.017270801588892937
96,"(19.235612720948854,)",0.20797717571258545,0.8297092318534851,0.017609883099794388
97,"(19.235612720948854,)",0.19985431432724,0.7142318487167358,0.018695732578635216
98,"(19.235612720948854,)",0.19926249980926514,0.6618123054504395,0.020264316350221634
99,"(19.235612720948854,)",0.19516994059085846,1.0619510412216187,0.022327594459056854
100,"(19.235612720948854,)",0.22384968400001526,0.8516501784324646,0.033110421150922775
101,"(19.235612720948854,)",0.2544243335723877,1.7096893787384033,0.052663128823041916
102,"(19.235612720948854,)",0.2734411060810089,3.2845187187194824,0.10982690006494522
103,"(19.235612720948854,)",0.2391381561756134,3.9948484897613525,0.13726702332496643
104,"(19.235612720948854,)",0.2437194287776947,7.249466419219971,0.20193111896514893
105,"(19.235612720948854,)",0.2548437714576721,2.4676432609558105,0.09111170470714569
106,"(19.235612720948854,)",0.22397860884666443,2.0647928714752197,0.0685422420501709
107,"(19.235612720948854,)",0.22510620951652527,1.8372092247009277,0.04947517812252045
108,"(19.235612720948854,)",0.22836756706237793,1.7499313354492188,0.054131727665662766
109,"(19.235612720948854,)",0.2147437334060669,1.4341468811035156,0.04285506159067154
