Iteration,Loss_G,loss_D,loss_P
1,"(21.552601888819265,)",0.7021628618240356,11.544458389282227,1.0496459007263184
2,"(21.552601888819265,)",0.7013226747512817,8.886482238769531,0.30346766114234924
3,"(21.552601888819265,)",0.39683789014816284,7.140688419342041,0.12318387627601624
4,"(21.552601888819265,)",0.4005943536758423,4.918303489685059,0.09458547830581665
5,"(21.552601888819265,)",0.45748370885849,3.990658760070801,0.08383045345544815
6,"(21.552601888819265,)",0.32721173763275146,3.4711709022521973,0.07496652007102966
7,"(21.552601888819265,)",0.31835052371025085,3.0075793266296387,0.08001708984375
8,"(21.552601888819265,)",0.2744569182395935,2.5414390563964844,0.06338110566139221
9,"(21.552601888819265,)",0.2542620301246643,2.2893195152282715,0.0489887036383152
10,"(21.552601888819265,)",0.23382318019866943,2.1659255027770996,0.0530940517783165
11,"(21.552601888819265,)",0.227386474609375,2.1448302268981934,0.061161793768405914
12,"(21.552601888819265,)",0.22343593835830688,2.103210210800171,0.0616392120718956
13,"(21.552601888819265,)",0.22142517566680908,1.8219318389892578,0.04502622038125992
14,"(21.552601888819265,)",0.22104710340499878,1.6789895296096802,0.037771206349134445
15,"(21.552601888819265,)",0.21930310130119324,1.6646372079849243,0.03445430472493172
16,"(21.552601888819265,)",0.21043696999549866,1.5130038261413574,0.032061636447906494
17,"(21.552601888819265,)",0.21760961413383484,1.4829353094100952,0.03125372901558876
18,"(21.552601888819265,)",0.21447178721427917,1.4556618928909302,0.029367998242378235
19,"(21.552601888819265,)",0.21316301822662354,1.341489553451538,0.028874285519123077
20,"(21.552601888819265,)",0.21936875581741333,1.4455586671829224,0.03095673769712448
21,"(21.552601888819265,)",0.21537059545516968,1.30218505859375,0.0275474451482296
22,"(21.552601888819265,)",0.2152375876903534,1.3391621112823486,0.02942524291574955
23,"(21.552601888819265,)",0.21484586596488953,1.3106329441070557,0.027834026142954826
24,"(21.552601888819265,)",0.21103541553020477,1.2769370079040527,0.02958403155207634
25,"(21.552601888819265,)",0.21105560660362244,1.3308148384094238,0.03370683640241623
26,"(21.552601888819265,)",0.20967933535575867,1.5534143447875977,0.052079956978559494
27,"(21.552601888819265,)",0.2123800814151764,1.7587319612503052,0.061059288680553436
28,"(21.552601888819265,)",0.21294325590133667,1.4804754257202148,0.03822289779782295
29,"(21.552601888819265,)",0.21938270330429077,1.254705548286438,0.03302557393908501
30,"(21.552601888819265,)",0.23166340589523315,1.4184681177139282,0.029959678649902344
31,"(21.552601888819265,)",0.22991149127483368,1.1616320610046387,0.027678415179252625
32,"(21.552601888819265,)",0.23050346970558167,1.1977542638778687,0.0269484780728817
33,"(21.552601888819265,)",0.21991118788719177,1.2851614952087402,0.028606928884983063
34,"(21.552601888819265,)",0.21807971596717834,1.1374021768569946,0.028025135397911072
35,"(21.552601888819265,)",0.2172023206949234,1.162665843963623,0.024371180683374405
36,"(21.552601888819265,)",0.214307963848114,1.1369938850402832,0.02545175701379776
37,"(21.552601888819265,)",0.21727265417575836,1.1387003660202026,0.026962196454405785
38,"(21.552601888819265,)",0.21171370148658752,1.1478935480117798,0.026751894503831863
39,"(21.552601888819265,)",0.2096078246831894,1.1214816570281982,0.02594946138560772
40,"(21.552601888819265,)",0.21238037943840027,1.1233915090560913,0.026047639548778534
41,"(21.552601888819265,)",0.2128671407699585,1.1170815229415894,0.028398124501109123
42,"(21.552601888819265,)",0.21095512807369232,1.1590408086776733,0.02573881670832634
43,"(21.552601888819265,)",0.2148054987192154,1.017675757408142,0.02553943358361721
44,"(21.552601888819265,)",0.22045840322971344,1.1292822360992432,0.02607005275785923
45,"(21.552601888819265,)",0.2216421216726303,1.1229289770126343,0.027946971356868744
46,"(21.552601888819265,)",0.22453293204307556,1.0361634492874146,0.0250849612057209
47,"(21.552601888819265,)",0.22532056272029877,1.1747773885726929,0.027014359831809998
48,"(21.552601888819265,)",0.22208653390407562,1.030792236328125,0.02775813639163971
49,"(21.552601888819265,)",0.2238956093788147,1.1030162572860718,0.027367690578103065
50,"(21.552601888819265,)",0.21554650366306305,1.220353126525879,0.030020970851182938
51,"(21.552601888819265,)",0.22081442177295685,0.9586231708526611,0.025879301130771637
52,"(21.552601888819265,)",0.22782208025455475,1.172630786895752,0.028358256444334984
53,"(21.552601888819265,)",0.22342240810394287,1.0163178443908691,0.02594922110438347
54,"(21.552601888819265,)",0.22049587965011597,0.9979310035705566,0.02616734802722931
